ticker,macro_sector_code,macro_sector,sector_code,sector,industry_code,industry,basic_industry_code,basic_industry,synced_at
NIACL.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
NIVABUPA.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
STARHEALTH.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
CANHLIFE.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
HDFCLIFE.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
ICICIPRULI.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
LICI.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
MFSL.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
SBILIFE.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104002,Life Insurance,2026-08-30T11:58:21.064178+00:00
MEDIASSIST.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104004,Insurance Distributors,2026-08-30T11:58:21.064178+00:00
511147.BO,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
AGSTRA.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
CCAVENUE.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
FINBUD.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
MOBIKWIK.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
MOS.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
NPST.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
PAYTM.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
PINELABS.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
POLICYBZR.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
STYL.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
SUVIDHAA.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
TURTLEMINT.NS,IN05,Financial Services,IN0501,Financial Services,IN050105,Financial Technology (Fintech),IN050105001,Financial Technology (Fintech),2026-08-30T11:58:21.064178+00:00
ABBOTINDIA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
ACUTAAS.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
AJANTPHARM.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
ALKEM.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
AUROPHARMA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
BIOCON.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
CIPLA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
DIVISLAB.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
DRREDDY.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
EMCURE.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
GLAND.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
GLAXO.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
GLENMARK.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
IPCALAB.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
LAURUSLABS.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
LUPIN.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
MANKIND.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
NEULANDLAB.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
PPLPHARMA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
RUBICON.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
SAILIFE.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
SUNPHARMA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
TORNTPHARM.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
WOCKPHARMA.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
ZYDUSLIFE.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101001,Pharmaceuticals,2026-08-30T11:58:21.064178+00:00
514336.BO,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
539206.BO,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
539470.BO,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
ADVENZYMES.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
ANTHEM.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
VIVOBIOT.NS,IN06,Healthcare,IN0601,Healthcare,IN060101,Pharmaceuticals & Biotechnology,IN060101002,Biotechnology,2026-08-30T11:58:21.064178+00:00
527005.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
530427.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
531380.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
542765.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
543363.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
543916.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
544143.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
544169.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
544549.BO,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
APRAMEYA.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
AVIENCE.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
DENTALKART.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
FISCHER.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
GKB.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
GML.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
LAXMIDENTL.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
MADHAVBAUG.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
MHHL.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
MOLBIO.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
NURECA.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
OSELDEVICE.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
POLYMED.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
QLINE.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
QMSMEDI.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
TARSONS.NS,IN06,Healthcare,IN0601,Healthcare,IN060102,Healthcare Equipment & Supplies,IN060102001,Medical Equipment & Supplies,2026-08-30T11:58:21.064178+00:00
543943.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
544687.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
AGARWALEYE.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
APOLLOHOSP.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
ARTEMISMED.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
ASTERDM.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
DRAGARWQ.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
FORTIS.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
GKSL.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
GPTHEALTH.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
HCG.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
INDRAMEDCO.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
JLHL.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
KIMS.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
KMCSHIL.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
KOVAI.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
MANIPALHOS.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
MAXHEALTH.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
MEDANTA.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
NH.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
PARKHOSPS.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
RAINBOW.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
SHALBY.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
UNIHEALTH.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
YATHARTH.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103001,Hospital,2026-08-30T11:58:21.064178+00:00
3BBLACKBIO.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
523489.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
524548.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
524602.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
526546.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
530897.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
539267.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
539428.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
540788.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
542248.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
544482.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
544673.BO,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
CHANDAN.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
GAUDIUMIVF.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
HEALTHX.NS,IN06,Healthcare,IN0601,Healthcare,IN060103,Healthcare Services,IN060103002,Healthcare Service Provider,2026-08-30T11:58:21.064178+00:00
